t,ModAuth,CheckIntBrokerConf,Sniffing,AllTopicSubs,MITM,CheckFWInt,ProgDownload,CheckSysInt,ModParCmd,BlockCmd,ManControl,SpoofRepBF,NonExTopic,MsgFreqBF,ModParRep,BlockRep,MsgFreqBlock,SpoofRepInfo,MsgFreqInfo,ManView,Compromise
29.38254080908446,1,0,0.9999999999999999,0,1,0.99,1,0,0.6106654797065139,0.4312818929605947,0.7785779660479974,0.9999999999999998,0,0,0.9433796169648272,0.5064940066508131,0.5063641265177968,0.7634834290917846,0.7582137605099487,1,0.9999999999999999
29.8083747338538,1,0,1,0,1,0.99,1,0,0.6161918746006724,0.4361254822327544,0.7835799458073763,0.9999999999999999,0,0,0.9457907049578085,0.5117477965019402,0.5115128405719013,0.768519268074926,0.7631488827134274,1,1
30.23420865862314,1,0,1,0,0.9999999999999999,0.99,0.9999999999999999,0,0.6216398252805777,0.4409278202123192,0.7884689295786566,0.9999999999999999,0,0,0.948099120644488,0.5169456553042616,0.5166067421981763,0.7734478855041325,0.76797892779405,1,1
30.66004258339248,1,0,1,0,1,0.9899999999999999,0.9999999999999998,0,0.6270104452198174,0.4456892582232861,0.7932474699697933,1,0,0,0.9503092361599816,0.5220881784912281,0.5216464149214037,0.7782715643081609,0.7727061330219978,1,1
31.08587650816182,1,0,1,0,1,0.99,1,0,0.6323048320868175,0.450410144597538,0.7979180619246826,1,0,0,0.9524252374590598,0.5271759551573969,0.5266324360542487,0.782992538808342,0.7773326880321753,0.9999999999999999,1
31.51171043293116,1,0,1,0,0.9999999999999999,0.99,0.9999999999999999,0,0.6375240679691907,0.4550908247003267,0.8024831440258068,1,0,0,0.9544511322443378,0.5322095681259129,0.5315653767633944,0.7876129957535155,0.7818607358384455,1,1
31.9375443577005,1,0,1,0,1,0.99,1,0,0.6426692195948943,0.4597316409555405,0.8069450997674528,1,0,0,0.9563907575568571,0.5371895940152749,0.5364458021349694,0.7921350753329298,0.7862923738262713,1,0.9999999999999999
32.36337828246984,1,0,1,0,1,0.99,1,0,0.6477413385502542,0.4643329328707523,0.8113062588001687,1,0,0,0.9582477870434352,0.542116603305389,0.5412742712392814,0.7965608721675732,0.7906296547242216,1,1
32.78921220723918,1,0,1,0,1,0.9899999999999999,1,0,0.6527414614948923,0.4688950370620589,0.8155688981471075,1,0,0,0.960025737914545,0.5469911604029187,0.5460513371948603,0.8008924362803999,0.7948745875547917,1,1
33.21504613200852,1,0,0.9999999999999998,0,1,0.99,1,0,0.657670610373602,0.4734182872787058,0.8197352433928932,1,0,0,0.9617279776059058,0.5518138237059392,0.5507775472318208,0.8051317740458988,0.7990291385649808,1,1
33.64088005677786,0.9999999999999998,0,1,0,1,0.99,1,0,0.6625297926252187,0.4779030144275034,0.8238074698456299,0.9999999999999999,0,0,0.9633577301563994,0.5565851456679061,0.5554534427545478,0.8092808491194425,0.8030952321370536,1,1
34.0667139815472,1,0,1,0,1,0.99,1,0,0.6673200013885232,0.4823495465970349,0.8277877036726615,0.9999999999999998,0,0,0.9649180823143952,0.5613056728609376,0.5600795594037189,0.8133415833468497,0.8070747516799127,1,1
34.49254790631654,1,0,1,0,0.9999999999999998,0.99,1,0,0.6720422157052223,0.4867582090816592,0.8316780230106737,1,0,0,0.9664119893840455,0.5659759460384295,0.5646564271176606,0.8173158576545818,0.8109695405014902,1,1
34.91838183108588,1,0,0.9999999999999999,0,1,0.99,1,0,0.6766974007200526,0.4911293244053072,0.8354804590507192,0.9999999999999998,0,0,0.9678422808226237,0.5705965001969983,0.5691845701930583,0.8212055129209852,0.8147814026625655,1,0.9999999999999999
35.34421575585522,1,0,1,0,1,0.99,1,0,0.681286507878036,0.4954632123450775,0.8391969970987301,0.9999999999999998,0,0,0.9692116655995167,0.5751678646377684,0.5736645073450128,0.8250123508289844,0.8185121038124046,1,1
35.77004968062456,1,0,0.9999999999999999,0,1,0.99,0.9999999999999999,0,0.6858104751189439,0.49976018995463,0.8428295776120762,0.9999999999999998,0,0,0.9705227373270037,0.5796905630270042,0.5780967517664642,0.8287381347006171,0.8221633720066046,0.9999999999999998,0.9999999999999999
36.1958836053939,1,0,1,0,1,0.99,1,0,0.6902702270689945,0.5040205715873795,0.8463800972127036,1,0,0,0.9717779791725535,0.5841651134560992,0.5824818111869774,0.8323845903138047,0.8257368985075286,1,1
36.62171753016324,1,0,1,0,1,0.99,0.9999999999999999,0,0.6946666752298321,0.5082446689194958,0.8498504096773899,0.9999999999999998,0,0,0.9729797685619407,0.5885920285009245,0.586820187930906,0.8359534067017294,0.8292343385676948,1,1
37.04755145493258,0.9999999999999999,0,1,0,1,0.99,1,0,0.6990007181648238,0.5124327909727009,0.8532423269056253,1,0,0,0.9741303816820854,0.5929718152805457,0.5911123789749346,0.8394462369351914,0.8326573121964875,1,1
37.47338537970192,1,0,1,0,1,0.99,1,0,0.7032732416827114,0.5165852441368795,0.8565576198656326,1,0,0,0.9752319977921455,0.5973049755153161,0.5953588760050099,0.8428646988883103,0.8360074049105439,0.9999999999999999,1
37.89921930447126,1,0,1,0,1,0.99,1,0,0.7074851190186556,0.5207023321924915,0.8597980195190149,1,0,0,0.9762867033510322,0.6015920055843511,0.5995601654726641,0.8462103759879205,0.839286168468162,1,1
38.3250532292406,1,0,1,0,1,0.99,1,0,0.711637211012713,0.5247843563327966,0.8629652177245136,1,0,0,0.9772964959691569,0.6058333965823884,0.6037167286507407,0.8494848179470134,0.8424951215880735,1,1
38.75088715400994,1,0,1,0,1,0.99,1,0,0.7157303662857759,0.5288316151858884,0.8660608681213549,1,0,0,0.9782632881919042,0.6100296343760463,0.6078290416885257,0.8526895414825635,0.8456357506529121,1,1
39.17672107877928,1,0,1,0,1,0.9899999999999999,1,0,0.7197654214130185,0.5328444048365408,0.8690865869926347,1,0,0,0.9791889111219862,0.6141811996594811,0.6118975756662913,0.8558260310180663,0.8487095103977045,1,0.9999999999999999
39.60255500354862,1,0,1,0,0.9999999999999999,0.99,1,0,0.7237432010948777,0.5368230188478692,0.8720439541092064,0.9999999999999999,0,0,0.9800751178875515,0.6182885680094512,0.6159227966492621,0.8588957393711234,0.8517178245837009,1,1
40.02838892831796,1,0,1,0,1,0.99,1,0,0.7276645183256103,0.5407677482828058,0.8749345135544989,1,0,0,0.9809235869626018,0.6223522099397976,0.6199051657410015,0.8619000884263868,0.8546620866578591,0.9999999999999999,1
40.4542228530873,0.9999999999999998,0,1,0,1,0.99,0.9999999999999998,0,0.7315301745594556,0.5446788817253936,0.8777597745307075,0.9999999999999998,0,0,0.9817359253460256,0.6263725909553426,0.6238451391362357,0.8648404697941713,0.857543660398288,1,1
40.88005677785664,1,0,0.9999999999999999,0,1,0.99,1,0,0.7353409598744383,0.5485567053018985,0.8805212121467663,1,0,0,0.9825136716052442,0.630350171605215,0.6277431681731106,0.8677182454550478,0.8603638805459468,0.9999999999999999,1
